id,title,level,needLv,needSpirit,needSkillId,needSkillLv,needItemId,needItemNum,addAttr,addAttrVal,desc,endRow
200180,81级魔剑被动技能1,81,81,8100,,,,,1,7873,提升魔剑7873生命,
200181,82级魔剑被动技能1,82,82,8200,,,,,1,7970,提升魔剑7970生命,
200182,83级魔剑被动技能1,83,83,8300,,,,,1,8067,提升魔剑8067生命,
200183,84级魔剑被动技能1,84,84,8400,,,,,1,8164,提升魔剑8164生命,
200184,85级魔剑被动技能1,85,85,8500,,,,,1,8262,提升魔剑8262生命,
200185,86级魔剑被动技能1,86,86,8600,,,,,1,8359,提升魔剑8359生命,
200186,87级魔剑被动技能1,87,87,8700,,,,,1,8456,提升魔剑8456生命,
200187,88级魔剑被动技能1,88,88,8800,,,,,1,8553,提升魔剑8553生命,
200188,89级魔剑被动技能1,89,89,8900,,,,,1,8650,提升魔剑8650生命,
200189,90级魔剑被动技能1,90,90,9000,,,,,1,8748,提升魔剑8748生命,
200190,91级魔剑被动技能1,91,91,9100,,,,,1,8845,提升魔剑8845生命,
200191,92级魔剑被动技能1,92,92,9200,,,,,1,8942,提升魔剑8942生命,
200192,93级魔剑被动技能1,93,93,9300,,,,,1,9039,提升魔剑9039生命,
200193,94级魔剑被动技能1,94,94,9400,,,,,1,9136,提升魔剑9136生命,
200194,95级魔剑被动技能1,95,95,9500,,,,,1,9234,提升魔剑9234生命,
200195,96级魔剑被动技能1,96,96,9600,,,,,1,9331,提升魔剑9331生命,
200196,97级魔剑被动技能1,97,97,9700,,,,,1,9428,提升魔剑9428生命,
200197,98级魔剑被动技能1,98,98,9800,,,,,1,9525,提升魔剑9525生命,
200198,99级魔剑被动技能1,99,99,9900,,,,,1,9622,提升魔剑9622生命,
200199,100级魔剑被动技能1,100,100,10000,,,,,1,9720,提升魔剑9720生命,
200200,1级魔剑被动技能2,1,1,100,,,,,2,1,提升魔剑1法力,
200201,2级魔剑被动技能2,2,2,200,,,,,2,2,提升魔剑2法力,
200202,3级魔剑被动技能2,3,3,300,,,,,2,3,提升魔剑3法力,
200203,4级魔剑被动技能2,4,4,400,,,,,2,4,提升魔剑4法力,
200204,5级魔剑被动技能2,5,5,500,,,,,2,5,提升魔剑5法力,
200205,6级魔剑被动技能2,6,6,600,,,,,2,6,提升魔剑6法力,
200206,7级魔剑被动技能2,7,7,700,,,,,2,7,提升魔剑7法力,
200207,8级魔剑被动技能2,8,8,800,,,,,2,8,提升魔剑8法力,
200208,9级魔剑被动技能2,9,9,900,,,,,2,9,提升魔剑9法力,
200209,10级魔剑被动技能2,10,10,1000,,,,,2,10,提升魔剑10法力,
200210,11级魔剑被动技能2,11,11,1100,,,,,2,11,提升魔剑11法力,
200211,12级魔剑被动技能2,12,12,1200,,,,,2,12,提升魔剑12法力,
200212,13级魔剑被动技能2,13,13,1300,,,,,2,13,提升魔剑13法力,
200213,14级魔剑被动技能2,14,14,1400,,,,,2,14,提升魔剑14法力,
200214,15级魔剑被动技能2,15,15,1500,,,,,2,15,提升魔剑15法力,
200215,16级魔剑被动技能2,16,16,1600,,,,,2,16,提升魔剑16法力,
200216,17级魔剑被动技能2,17,17,1700,,,,,2,17,提升魔剑17法力,
200217,18级魔剑被动技能2,18,18,1800,,,,,2,18,提升魔剑18法力,
200218,19级魔剑被动技能2,19,19,1900,,,,,2,19,提升魔剑19法力,
200219,20级魔剑被动技能2,20,20,2000,,,,,2,20,提升魔剑20法力,
200220,21级魔剑被动技能2,21,21,2100,,,,,2,21,提升魔剑21法力,
200221,22级魔剑被动技能2,22,22,2200,,,,,2,22,提升魔剑22法力,
200222,23级魔剑被动技能2,23,23,2300,,,,,2,23,提升魔剑23法力,
200223,24级魔剑被动技能2,24,24,2400,,,,,2,24,提升魔剑24法力,
200224,25级魔剑被动技能2,25,25,2500,,,,,2,25,提升魔剑25法力,
200225,26级魔剑被动技能2,26,26,2600,,,,,2,26,提升魔剑26法力,
200226,27级魔剑被动技能2,27,27,2700,,,,,2,27,提升魔剑27法力,
200227,28级魔剑被动技能2,28,28,2800,,,,,2,28,提升魔剑28法力,
200228,29级魔剑被动技能2,29,29,2900,,,,,2,29,提升魔剑29法力,
200229,30级魔剑被动技能2,30,30,3000,,,,,2,30,提升魔剑30法力,
200230,31级魔剑被动技能2,31,31,3100,,,,,2,31,提升魔剑31法力,
200231,32级魔剑被动技能2,32,32,3200,,,,,2,32,提升魔剑32法力,
200232,33级魔剑被动技能2,33,33,3300,,,,,2,33,提升魔剑33法力,
200233,34级魔剑被动技能2,34,34,3400,,,,,2,34,提升魔剑34法力,
200234,35级魔剑被动技能2,35,35,3500,,,,,2,35,提升魔剑35法力,
200235,36级魔剑被动技能2,36,36,3600,,,,,2,36,提升魔剑36法力,
200236,37级魔剑被动技能2,37,37,3700,,,,,2,37,提升魔剑37法力,
200237,38级魔剑被动技能2,38,38,3800,,,,,2,38,提升魔剑38法力,
200238,39级魔剑被动技能2,39,39,3900,,,,,2,39,提升魔剑39法力,
200239,40级魔剑被动技能2,40,40,4000,,,,,2,40,提升魔剑40法力,
200240,41级魔剑被动技能2,41,41,4100,,,,,2,41,提升魔剑41法力,
200241,42级魔剑被动技能2,42,42,4200,,,,,2,42,提升魔剑42法力,
200242,43级魔剑被动技能2,43,43,4300,,,,,2,43,提升魔剑43法力,
200243,44级魔剑被动技能2,44,44,4400,,,,,2,44,提升魔剑44法力,
200244,45级魔剑被动技能2,45,45,4500,,,,,2,45,提升魔剑45法力,
200245,46级魔剑被动技能2,46,46,4600,,,,,2,46,提升魔剑46法力,
200246,47级魔剑被动技能2,47,47,4700,,,,,2,47,提升魔剑47法力,
200247,48级魔剑被动技能2,48,48,4800,,,,,2,48,提升魔剑48法力,
200248,49级魔剑被动技能2,49,49,4900,,,,,2,49,提升魔剑49法力,
200249,50级魔剑被动技能2,50,50,5000,,,,,2,50,提升魔剑50法力,
200250,51级魔剑被动技能2,51,51,5100,,,,,2,51,提升魔剑51法力,
200251,52级魔剑被动技能2,52,52,5200,,,,,2,52,提升魔剑52法力,
200252,53级魔剑被动技能2,53,53,5300,,,,,2,53,提升魔剑53法力,
200253,54级魔剑被动技能2,54,54,5400,,,,,2,54,提升魔剑54法力,
200254,55级魔剑被动技能2,55,55,5500,,,,,2,55,提升魔剑55法力,
200255,56级魔剑被动技能2,56,56,5600,,,,,2,56,提升魔剑56法力,
200256,57级魔剑被动技能2,57,57,5700,,,,,2,57,提升魔剑57法力,
200257,58级魔剑被动技能2,58,58,5800,,,,,2,58,提升魔剑58法力,
200258,59级魔剑被动技能2,59,59,5900,,,,,2,59,提升魔剑59法力,
200259,60级魔剑被动技能2,60,60,6000,,,,,2,60,提升魔剑60法力,
200260,61级魔剑被动技能2,61,61,6100,,,,,2,61,提升魔剑61法力,
200261,62级魔剑被动技能2,62,62,6200,,,,,2,62,提升魔剑62法力,
200262,63级魔剑被动技能2,63,63,6300,,,,,2,63,提升魔剑63法力,
200263,64级魔剑被动技能2,64,64,6400,,,,,2,64,提升魔剑64法力,
200264,65级魔剑被动技能2,65,65,6500,,,,,2,65,提升魔剑65法力,
200265,66级魔剑被动技能2,66,66,6600,,,,,2,66,提升魔剑66法力,
200266,67级魔剑被动技能2,67,67,6700,,,,,2,67,提升魔剑67法力,
200267,68级魔剑被动技能2,68,68,6800,,,,,2,68,提升魔剑68法力,
200268,69级魔剑被动技能2,69,69,6900,,,,,2,69,提升魔剑69法力,
200269,70级魔剑被动技能2,70,70,7000,,,,,2,70,提升魔剑70法力,
200270,71级魔剑被动技能2,71,71,7100,,,,,2,71,提升魔剑71法力,
200271,72级魔剑被动技能2,72,72,7200,,,,,2,72,提升魔剑72法力,
200272,73级魔剑被动技能2,73,73,7300,,,,,2,73,提升魔剑73法力,
200273,74级魔剑被动技能2,74,74,7400,,,,,2,74,提升魔剑74法力,
200274,75级魔剑被动技能2,75,75,7500,,,,,2,75,提升魔剑75法力,
200275,76级魔剑被动技能2,76,76,7600,,,,,2,76,提升魔剑76法力,
200276,77级魔剑被动技能2,77,77,7700,,,,,2,77,提升魔剑77法力,
200277,78级魔剑被动技能2,78,78,7800,,,,,2,78,提升魔剑78法力,
200278,79级魔剑被动技能2,79,79,7900,,,,,2,79,提升魔剑79法力,
200279,80级魔剑被动技能2,80,80,8000,,,,,2,80,提升魔剑80法力,
200280,81级魔剑被动技能2,81,81,8100,,,,,2,81,提升魔剑81法力,
200281,82级魔剑被动技能2,82,82,8200,,,,,2,82,提升魔剑82法力,
200282,83级魔剑被动技能2,83,83,8300,,,,,2,83,提升魔剑83法力,
200283,84级魔剑被动技能2,84,84,8400,,,,,2,84,提升魔剑84法力,
200284,85级魔剑被动技能2,85,85,8500,,,,,2,85,提升魔剑85法力,
200285,86级魔剑被动技能2,86,86,8600,,,,,2,86,提升魔剑86法力,
200286,87级魔剑被动技能2,87,87,8700,,,,,2,87,提升魔剑87法力,
200287,88级魔剑被动技能2,88,88,8800,,,,,2,88,提升魔剑88法力,
200288,89级魔剑被动技能2,89,89,8900,,,,,2,89,提升魔剑89法力,
200289,90级魔剑被动技能2,90,90,9000,,,,,2,90,提升魔剑90法力,
200290,91级魔剑被动技能2,91,91,9100,,,,,2,91,提升魔剑91法力,
200291,92级魔剑被动技能2,92,92,9200,,,,,2,92,提升魔剑92法力,
200292,93级魔剑被动技能2,93,93,9300,,,,,2,93,提升魔剑93法力,
200293,94级魔剑被动技能2,94,94,9400,,,,,2,94,提升魔剑94法力,
200294,95级魔剑被动技能2,95,95,9500,,,,,2,95,提升魔剑95法力,
200295,96级魔剑被动技能2,96,96,9600,,,,,2,96,提升魔剑96法力,
200296,97级魔剑被动技能2,97,97,9700,,,,,2,97,提升魔剑97法力,
200297,98级魔剑被动技能2,98,98,9800,,,,,2,98,提升魔剑98法力,
200298,99级魔剑被动技能2,99,99,9900,,,,,2,99,提升魔剑99法力,
200299,100级魔剑被动技能2,100,100,10000,,,,,2,100,提升魔剑100法力,
200300,1级魔剑被动技能3,1,1,100,,,,,3,20,提升魔剑20物攻,
200301,2级魔剑被动技能3,2,2,200,,,,,3,41,提升魔剑41物攻,
200302,3级魔剑被动技能3,3,3,300,,,,,3,61,提升魔剑61物攻,
200303,4级魔剑被动技能3,4,4,400,,,,,3,82,提升魔剑82物攻,
200304,5级魔剑被动技能3,5,5,500,,,,,3,103,提升魔剑103物攻,
200305,6级魔剑被动技能3,6,6,600,,,,,3,123,提升魔剑123物攻,
200306,7级魔剑被动技能3,7,7,700,,,,,3,144,提升魔剑144物攻,
200307,8级魔剑被动技能3,8,8,800,,,,,3,164,提升魔剑164物攻,
200308,9级魔剑被动技能3,9,9,900,,,,,3,185,提升魔剑185物攻,
200309,10级魔剑被动技能3,10,10,1000,,,,,3,206,提升魔剑206物攻,
200310,11级魔剑被动技能3,11,11,1100,,,,,3,226,提升魔剑226物攻,
200311,12级魔剑被动技能3,12,12,1200,,,,,3,247,提升魔剑247物攻,
200312,13级魔剑被动技能3,13,13,1300,,,,,3,267,提升魔剑267物攻,
200313,14级魔剑被动技能3,14,14,1400,,,,,3,288,提升魔剑288物攻,
200314,15级魔剑被动技能3,15,15,1500,,,,,3,309,提升魔剑309物攻,
200315,16级魔剑被动技能3,16,16,1600,,,,,3,329,提升魔剑329物攻,
200316,17级魔剑被动技能3,17,17,1700,,,,,3,350,提升魔剑350物攻,
200317,18级魔剑被动技能3,18,18,1800,,,,,3,370,提升魔剑370物攻,
200318,19级魔剑被动技能3,19,19,1900,,,,,3,391,提升魔剑391物攻,
200319,20级魔剑被动技能3,20,20,2000,,,,,3,412,提升魔剑412物攻,
200320,21级魔剑被动技能3,21,21,2100,,,,,3,432,提升魔剑432物攻,
200321,22级魔剑被动技能3,22,22,2200,,,,,3,453,提升魔剑453物攻,
200322,23级魔剑被动技能3,23,23,2300,,,,,3,473,提升魔剑473物攻,
200323,24级魔剑被动技能3,24,24,2400,,,,,3,494,提升魔剑494物攻,
200324,25级魔剑被动技能3,25,25,2500,,,,,3,515,提升魔剑515物攻,
200325,26级魔剑被动技能3,26,26,2600,,,,,3,535,提升魔剑535物攻,
200326,27级魔剑被动技能3,27,27,2700,,,,,3,556,提升魔剑556物攻,
200327,28级魔剑被动技能3,28,28,2800,,,,,3,576,提升魔剑576物攻,
200328,29级魔剑被动技能3,29,29,2900,,,,,3,597,提升魔剑597物攻,
200329,30级魔剑被动技能3,30,30,3000,,,,,3,618,提升魔剑618物攻,
200330,31级魔剑被动技能3,31,31,3100,,,,,3,638,提升魔剑638物攻,
200331,32级魔剑被动技能3,32,32,3200,,,,,3,659,提升魔剑659物攻,
200332,33级魔剑被动技能3,33,33,3300,,,,,3,679,提升魔剑679物攻,
200333,34级魔剑被动技能3,34,34,3400,,,,,3,700,提升魔剑700物攻,
200334,35级魔剑被动技能3,35,35,3500,,,,,3,721,提升魔剑721物攻,
200335,36级魔剑被动技能3,36,36,3600,,,,,3,741,提升魔剑741物攻,
200336,37级魔剑被动技能3,37,37,3700,,,,,3,762,提升魔剑762物攻,
200337,38级魔剑被动技能3,38,38,3800,,,,,3,782,提升魔剑782物攻,
200338,39级魔剑被动技能3,39,39,3900,,,,,3,803,提升魔剑803物攻,
200339,40级魔剑被动技能3,40,40,4000,,,,,3,824,提升魔剑824物攻,
200340,41级魔剑被动技能3,41,41,4100,,,,,3,844,提升魔剑844物攻,
200341,42级魔剑被动技能3,42,42,4200,,,,,3,865,提升魔剑865物攻,
200342,43级魔剑被动技能3,43,43,4300,,,,,3,885,提升魔剑885物攻,
200343,44级魔剑被动技能3,44,44,4400,,,,,3,906,提升魔剑906物攻,
200344,45级魔剑被动技能3,45,45,4500,,,,,3,927,提升魔剑927物攻,
200345,46级魔剑被动技能3,46,46,4600,,,,,3,947,提升魔剑947物攻,
200346,47级魔剑被动技能3,47,47,4700,,,,,3,968,提升魔剑968物攻,
200347,48级魔剑被动技能3,48,48,4800,,,,,3,988,提升魔剑988物攻,
200348,49级魔剑被动技能3,49,49,4900,,,,,3,1009,提升魔剑1009物攻,
200349,50级魔剑被动技能3,50,50,5000,,,,,3,1030,提升魔剑1030物攻,
200350,51级魔剑被动技能3,51,51,5100,,,,,3,1050,提升魔剑1050物攻,
200351,52级魔剑被动技能3,52,52,5200,,,,,3,1071,提升魔剑1071物攻,
200352,53级魔剑被动技能3,53,53,5300,,,,,3,1091,提升魔剑1091物攻,
200353,54级魔剑被动技能3,54,54,5400,,,,,3,1112,提升魔剑1112物攻,
200354,55级魔剑被动技能3,55,55,5500,,,,,3,1133,提升魔剑1133物攻,
200355,56级魔剑被动技能3,56,56,5600,,,,,3,1153,提升魔剑1153物攻,
200356,57级魔剑被动技能3,57,57,5700,,,,,3,1174,提升魔剑1174物攻,
200357,58级魔剑被动技能3,58,58,5800,,,,,3,1194,提升魔剑1194物攻,
200358,59级魔剑被动技能3,59,59,5900,,,,,3,1215,提升魔剑1215物攻,
200359,60级魔剑被动技能3,60,60,6000,,,,,3,1236,提升魔剑1236物攻,
200360,61级魔剑被动技能3,61,61,6100,,,,,3,1256,提升魔剑1256物攻,
200361,62级魔剑被动技能3,62,62,6200,,,,,3,1277,提升魔剑1277物攻,
200362,63级魔剑被动技能3,63,63,6300,,,,,3,1297,提升魔剑1297物攻,
200363,64级魔剑被动技能3,64,64,6400,,,,,3,1318,提升魔剑1318物攻,
200364,65级魔剑被动技能3,65,65,6500,,,,,3,1339,提升魔剑1339物攻,
200365,66级魔剑被动技能3,66,66,6600,,,,,3,1359,提升魔剑1359物攻,
200366,67级魔剑被动技能3,67,67,6700,,,,,3,1380,提升魔剑1380物攻,
200367,68级魔剑被动技能3,68,68,6800,,,,,3,1400,提升魔剑1400物攻,
200368,69级魔剑被动技能3,69,69,6900,,,,,3,1421,提升魔剑1421物攻,
200369,70级魔剑被动技能3,70,70,7000,,,,,3,1442,提升魔剑1442物攻,
200370,71级魔剑被动技能3,71,71,7100,,,,,3,1462,提升魔剑1462物攻,
200371,72级魔剑被动技能3,72,72,7200,,,,,3,1483,提升魔剑1483物攻,
200372,73级魔剑被动技能3,73,73,7300,,,,,3,1503,提升魔剑1503物攻,
200373,74级魔剑被动技能3,74,74,7400,,,,,3,1524,提升魔剑1524物攻,
200374,75级魔剑被动技能3,75,75,7500,,,,,3,1545,提升魔剑1545物攻,
200375,76级魔剑被动技能3,76,76,7600,,,,,3,1565,提升魔剑1565物攻,
200376,77级魔剑被动技能3,77,77,7700,,,,,3,1586,提升魔剑1586物攻,
200377,78级魔剑被动技能3,78,78,7800,,,,,3,1606,提升魔剑1606物攻,
200378,79级魔剑被动技能3,79,79,7900,,,,,3,1627,提升魔剑1627物攻,
200379,80级魔剑被动技能3,80,80,8000,,,,,3,1648,提升魔剑1648物攻,
200380,81级魔剑被动技能3,81,81,8100,,,,,3,1668,提升魔剑1668物攻,
200381,82级魔剑被动技能3,82,82,8200,,,,,3,1689,提升魔剑1689物攻,
200382,83级魔剑被动技能3,83,83,8300,,,,,3,1709,提升魔剑1709物攻,
200383,84级魔剑被动技能3,84,84,8400,,,,,3,1730,提升魔剑1730物攻,
200384,85级魔剑被动技能3,85,85,8500,,,,,3,1751,提升魔剑1751物攻,
200385,86级魔剑被动技能3,86,86,8600,,,,,3,1771,提升魔剑1771物攻,
200386,87级魔剑被动技能3,87,87,8700,,,,,3,1792,提升魔剑1792物攻,
200387,88级魔剑被动技能3,88,88,8800,,,,,3,1812,提升魔剑1812物攻,
200388,89级魔剑被动技能3,89,89,8900,,,,,3,1833,提升魔剑1833物攻,
200389,90级魔剑被动技能3,90,90,9000,,,,,3,1854,提升魔剑1854物攻,
200390,91级魔剑被动技能3,91,91,9100,,,,,3,1874,提升魔剑1874物攻,
200391,92级魔剑被动技能3,92,92,9200,,,,,3,1895,提升魔剑1895物攻,
200392,93级魔剑被动技能3,93,93,9300,,,,,3,1915,提升魔剑1915物攻,
200393,94级魔剑被动技能3,94,94,9400,,,,,3,1936,提升魔剑1936物攻,
200394,95级魔剑被动技能3,95,95,9500,,,,,3,1957,提升魔剑1957物攻,
200395,96级魔剑被动技能3,96,96,9600,,,,,3,1977,提升魔剑1977物攻,
200396,97级魔剑被动技能3,97,97,9700,,,,,3,1998,提升魔剑1998物攻,
200397,98级魔剑被动技能3,98,98,9800,,,,,3,2018,提升魔剑2018物攻,
200398,99级魔剑被动技能3,99,99,9900,,,,,3,2039,提升魔剑2039物攻,
200399,100级魔剑被动技能3,100,100,10000,,,,,3,2060,提升魔剑2060物攻,
200400,1级魔剑被动技能4,1,1,100,,,,,4,17,提升魔剑17物防,
200401,2级魔剑被动技能4,2,2,200,,,,,4,34,提升魔剑34物防,
200402,3级魔剑被动技能4,3,3,300,,,,,4,51,提升魔剑51物防,
200403,4级魔剑被动技能4,4,4,400,,,,,4,68,提升魔剑68物防,
200404,5级魔剑被动技能4,5,5,500,,,,,4,86,提升魔剑86物防,
200405,6级魔剑被动技能4,6,6,600,,,,,4,103,提升魔剑103物防,
200406,7级魔剑被动技能4,7,7,700,,,,,4,120,提升魔剑120物防,
200407,8级魔剑被动技能4,8,8,800,,,,,4,137,提升魔剑137物防,
200408,9级魔剑被动技能4,9,9,900,,,,,4,154,提升魔剑154物防,
200409,10级魔剑被动技能4,10,10,1000,,,,,4,172,提升魔剑172物防,
200410,11级魔剑被动技能4,11,11,1100,,,,,4,189,提升魔剑189物防,
200411,12级魔剑被动技能4,12,12,1200,,,,,4,206,提升魔剑206物防,
200412,13级魔剑被动技能4,13,13,1300,,,,,4,223,提升魔剑223物防,
200413,14级魔剑被动技能4,14,14,1400,,,,,4,240,提升魔剑240物防,
200414,15级魔剑被动技能4,15,15,1500,,,,,4,258,提升魔剑258物防,
200415,16级魔剑被动技能4,16,16,1600,,,,,4,275,提升魔剑275物防,
200416,17级魔剑被动技能4,17,17,1700,,,,,4,292,提升魔剑292物防,
200417,18级魔剑被动技能4,18,18,1800,,,,,4,309,提升魔剑309物防,
200418,19级魔剑被动技能4,19,19,1900,,,,,4,326,提升魔剑326物防,
200419,20级魔剑被动技能4,20,20,2000,,,,,4,344,提升魔剑344物防,
200420,21级魔剑被动技能4,21,21,2100,,,,,4,361,提升魔剑361物防,
200421,22级魔剑被动技能4,22,22,2200,,,,,4,378,提升魔剑378物防,
200422,23级魔剑被动技能4,23,23,2300,,,,,4,395,提升魔剑395物防,
200423,24级魔剑被动技能4,24,24,2400,,,,,4,412,提升魔剑412物防,
200424,25级魔剑被动技能4,25,25,2500,,,,,4,430,提升魔剑430物防,
200425,26级魔剑被动技能4,26,26,2600,,,,,4,447,提升魔剑447物防,
200426,27级魔剑被动技能4,27,27,2700,,,,,4,464,提升魔剑464物防,
200427,28级魔剑被动技能4,28,28,2800,,,,,4,481,提升魔剑481物防,
200428,29级魔剑被动技能4,29,29,2900,,,,,4,498,提升魔剑498物防,
200429,30级魔剑被动技能4,30,30,3000,,,,,4,516,提升魔剑516物防,
200430,31级魔剑被动技能4,31,31,3100,,,,,4,533,提升魔剑533物防,
200431,32级魔剑被动技能4,32,32,3200,,,,,4,550,提升魔剑550物防,
200432,33级魔剑被动技能4,33,33,3300,,,,,4,567,提升魔剑567物防,
200433,34级魔剑被动技能4,34,34,3400,,,,,4,584,提升魔剑584物防,
