id,title,ico,soul_bk,soul_show,soul_front,rank,job,level,hp,mp,sp,patk,pdef,matk,mdef,crit,parry,weakdef,weakatk,hit,dodge,natureatk,naturedef,holyatk,holydef,darkatk,darkdef,speed,aiId,aiDefenseId,attack,skill,bornBuff,dieSkill,drop_type,bornFx,avatar,hitCv,dieCv,story,desc,cut_coin,cut_max,endRow
2021001,希腊勇者,,,,,1,32,41,4250,,100,2340,1500,2340,1500,245,245,245,245,,,,,,,,,5000,101,,[8101],,,,0,,2021001,,,,希腊勇者,,,
2021002,邪恶巫师,,,,,1,128,41,4150,,100,2340,1470,2340,1470,245,245,245,245,,,,,,,,,5000,201,,[8104],,,,0,,2021002,,,,邪恶巫师,,,
2021003,帕特洛克罗斯,,,,,2,32,41,48000,,100,3700,1800,3700,1800,245,245,245,245,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,2021003,,,,帕特洛克罗斯,,,
2022001,远征军守卫,,,,,1,32,43,4500,,100,2480,1620,2480,1620,290,290,290,290,,,,,,,,,5000,101,,[8173],,,,0,,2022001,,,,远征军守卫,,,
2022002,炸弹哥布林,,,,,1,128,43,4400,,100,2480,1580,2480,1580,290,290,290,290,,,,,,,,,4300,201,,[8229],,,,0,,2022002,420021,420022,,炸弹哥布林,,,
2022003,邪恶巫师头领,,,,,2,128,43,48000,,100,3800,1700,3800,1700,290,290,290,290,,,,,,,,,5000,201,,[8104],"{""8117"":1}",[560100],,1,,2022003,,,,邪恶巫师头领,,,
2023001,远征军守卫,,,,,1,32,43,4580,,100,2520,1650,2520,1650,305,305,305,305,,,,,,,,,5000,101,,[8173],,,,0,,2023001,,,,远征军守卫,,,
2023002,邪恶巫师,,,,,1,128,43,4480,,100,2520,1600,2520,1600,305,305,305,305,,,,,,,,,5000,201,,[8104],,,,0,,2023002,,,,邪恶巫师,,,
2023003,沙虫,,,,,2,128,43,50000,,100,3900,1800,3900,1800,305,305,305,305,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,2023003,,,,沙虫,,,
2024001,圣殿骑士,,,,,1,32,43,4700,,100,2580,1700,2580,1700,320,320,320,320,,,,,,,,,5000,101,,[8137],,,,0,,2024001,,,,圣殿骑士,,,
2024002,黑巫使徒,,,,,1,128,43,4650,,100,2600,1680,2600,1680,320,320,320,320,,,,,,,,,5000,201,,[8140],,,,0,,2024002,,,,黑巫使徒,,,
2024003,镰刀死神,,,,,2,128,43,42000,,100,4200,1700,4200,1700,320,320,320,320,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,2024003,,,,镰刀死神,,,
2025001,守墓者,,,,,1,32,45,5050,,100,2800,1900,2800,1900,400,400,400,400,,,,,,,,,5000,101,,[8131],,,,0,,2025001,,,,守墓者,,,
2025002,亡灵,,,,,1,32,45,4950,,100,2800,1850,2800,1850,400,400,400,400,,,,,,,,,5000,101,,[8126],,,,0,,2025002,420011,,,亡灵,,,
2025003,阿伽门农,,,,,3,32,45,55000,,100,4600,2300,4600,2300,400,400,400,400,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1,""8013"":1}",[560100],,2,[11],2025003,,,,阿伽门农,15,30,
2025004,魔化阿伽门农,,,,,3,32,45,55000,,100,4800,2500,4800,2500,400,400,400,400,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],2025004,,,,阿伽门农,15,30,
2013101,远征军守卫,,,,,1,32,36,3300,,100,1670,1120,1670,1120,110,110,110,110,,,,,,,,,5000,101,,[8173],,,,0,,2013101,,,,远征军守卫,,,
2013102,黑巫使徒,,,,,1,128,36,3250,,100,1700,1100,1700,1100,110,110,110,110,,,,,,,,,5000,201,,[8140],,,,0,,2013102,,,,黑巫使徒,,,
2013103,亡灵,,,,,2,128,40,36000,,100,2900,1350,2900,1350,110,110,110,110,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2013103,420011,420012,,邪恶亡灵(boss),,,
2014101,希腊勇者,,,,,1,32,37,3400,,100,1700,1140,1700,1140,120,120,120,120,,,,,,,,,5000,101,,[8101],,,,0,,2014101,,,,希腊勇者,,,
2014102,黑巫使徒,,,,,1,128,37,3350,,100,1730,1120,1730,1120,120,120,120,120,,,,,,,,,5000,201,,[8140],,,,0,,2014102,,,,黑巫使徒,,,
2014103,帝王蛛,,,,,2,32,37,37000,,100,3000,1450,3000,1450,120,120,120,120,,,,,,,,,5000,101,,[8203],"{""8204"":1,""8205"":1}",[560100],,1,,2014103,,,,帝王蛛,,,
2015101,狼人,,,,,1,32,37,3500,,100,1760,1160,1760,1160,130,130,130,130,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2015101,420031,420022,,狼人,,,
2015102,邪恶巫师,,,,,1,128,37,3400,,100,1730,1140,1730,1140,130,130,130,130,,,,,,,,,5000,201,,[8104],,,,0,,2015102,,,,邪恶巫师,,,
2015103,远征军队长,,,,,2,32,36,39000,,100,3200,1450,3200,1450,130,130,130,130,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,2015103,,,,远征军队长(boss),,,
2016101,哥布林剑士,,,,,1,32,39,3850,,100,1980,1300,1980,1300,180,180,180,180,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,2016101,420021,420022,,哥布林剑士,,,
2016102,炸弹哥布林,,,,,1,128,39,3750,,100,1980,1280,1980,1280,180,180,180,180,,,,,,,,,4300,201,,[8229],,,,0,,2016102,420021,420022,,炸弹哥布林,,,
2016103,芬里尔狼,,,,,3,32,39,41000,,100,3200,1400,3200,1400,180,180,180,180,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1,""8182"":1}",[560100],,2,[11],2016103,420031,420022,,芬里尔狼,15,30,
2017101,帝王蛛,,,,,1,32,40,3900,,100,2020,1320,2020,1320,190,190,190,190,,,,,,,,,5000,101,,[8203],,,,0,,2017101,,,,帝王蛛,,,
2017102,黑巫使徒,,,,,1,128,40,3850,,100,2040,1300,2040,1300,190,190,190,190,,,,,,,,,5000,201,,[8140],,,,0,,2017102,,,,黑巫使徒,,,
2017103,斯琳娜公主,,,,,2,128,40,42000,,100,3300,1450,3300,1450,190,190,190,190,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,1,,2017103,,,,斯琳娜公主(boss),15,30,
2018101,守墓者,,,,,1,32,40,3980,,100,2100,1350,2100,1350,200,200,200,200,,,,,,,,,5000,101,,[8131],,,,0,,2018101,,,,守墓者,,,
2018102,邪恶巫师,,,,,1,128,40,3880,,100,2100,1320,2100,1320,200,200,200,200,,,,,,,,,5000,201,,[8104],,,,0,,2018102,,,,邪恶巫师,,,
2018103,阿喀琉斯,,,,,2,32,35,43000,,100,3400,1500,3400,1500,200,200,200,200,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,2018103,,,,阿喀琉斯(boss),,,
2019101,狼人,,,,,1,32,40,4050,,100,2220,1400,2220,1400,215,215,215,215,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2019101,420031,420022,,狼人,,,
2019102,哥布林,,,,,1,32,40,4100,,100,2180,1420,2180,1420,215,215,215,215,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2019102,420021,420022,,哥布林剑士,,,
2019103,黑巫族长,,,,,2,128,40,44000,,100,3600,1450,3600,1450,215,215,215,215,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,2019103,,,,黑巫族长,,,
2020101,守墓者,,,,,1,32,42,4300,,100,2350,1530,2350,1530,260,260,260,260,,,,,,,,,5000,101,,[8131],,,,0,,2020101,,,,守墓者,,,
2020102,黑巫使徒,,,,,1,128,42,4250,,100,2380,1500,2380,1500,260,260,260,260,,,,,,,,,5000,201,,[8140],,,,0,,2020102,,,,黑巫使徒,,,
2020103,丧尸傀儡,,,,,3,32,42,46000,,100,3600,1700,3600,1700,260,260,260,260,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,2,[11],2020103,,,,丧尸傀儡,15,30,
2021101,希腊勇者,,,,,1,32,42,4450,,100,2450,1600,2450,1600,275,275,275,275,,,,,,,,,5000,101,,[8101],,,,0,,2021101,,,,希腊勇者,,,
2021102,邪恶巫师,,,,,1,128,42,4350,,100,2450,1550,2450,1550,275,275,275,275,,,,,,,,,5000,201,,[8104],,,,0,,2021102,,,,邪恶巫师,,,
2021103,帕特洛克罗斯,,,,,2,32,42,50000,,100,3900,1900,3900,1900,275,275,275,275,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,2021103,,,,帕特洛克罗斯,,,
2022101,远征军守卫,,,,,1,32,44,4750,,100,2620,1720,2620,1720,340,340,340,340,,,,,,,,,5000,101,,[8173],,,,0,,2022101,,,,远征军守卫,,,
2022102,炸弹哥布林,,,,,1,128,44,4650,,100,2620,1680,2620,1680,340,340,340,340,,,,,,,,,4300,201,,[8229],,,,0,,2022102,420021,420022,,炸弹哥布林,,,
2022103,邪恶巫师头领,,,,,2,128,44,50000,,100,4100,1800,4100,1800,340,340,340,340,,,,,,,,,5000,201,,[8104],"{""8117"":1}",[560100],,1,,2022103,,,,邪恶巫师头领,,,
2023101,远征军守卫,,,,,1,32,44,4800,,100,2650,1750,2650,1750,360,360,360,360,,,,,,,,,5000,101,,[8173],,,,0,,2023101,,,,远征军守卫,,,
2023102,邪恶巫师,,,,,1,128,44,4700,,100,2650,1700,2650,1700,360,360,360,360,,,,,,,,,5000,201,,[8104],,,,0,,2023102,,,,邪恶巫师,,,
2023103,沙虫,,,,,2,128,44,52000,,100,4200,1900,4200,1900,360,360,360,360,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,2023103,,,,沙虫,,,
2024101,圣殿骑士,,,,,1,32,44,4900,,100,2700,1800,2700,1800,380,380,380,380,,,,,,,,,5000,101,,[8137],,,,0,,2024101,,,,圣殿骑士,,,
2024102,黑巫使徒,,,,,1,128,44,4850,,100,2720,1780,2720,1780,380,380,380,380,,,,,,,,,5000,201,,[8140],,,,0,,2024102,,,,黑巫使徒,,,
2024103,镰刀死神,,,,,2,128,44,46000,,100,4500,1800,4500,1800,380,380,380,380,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,2024103,,,,镰刀死神,,,
2025101,守墓者,,,,,1,32,45,5200,,100,2900,2000,2900,2000,400,400,400,400,,,,,,,,,5000,101,,[8131],,,,0,,2025101,,,,守墓者,,,
2025102,亡灵,,,,,1,32,45,5080,,100,2900,1950,2900,1950,400,400,400,400,,,,,,,,,5000,101,,[8126],,,,0,,2025102,420011,,,亡灵,,,
2025103,阿伽门农,,,,,3,32,45,58000,,100,4800,2500,4800,2500,400,400,400,400,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1,""8013"":2}",[560100],,2,[11],2025103,,,,阿伽门农,15,30,
2025104,魔化阿伽门农,,,,,3,32,45,58000,,100,5000,2700,5000,2700,400,400,400,400,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],2025104,,,,阿伽门农,15,30,
2013201,远征军守卫,,,,,1,32,45,5250,,100,3050,2100,3050,2100,375,375,375,375,,,,,,,,,5000,101,,[8173],,,,0,,2013201,,,,远征军守卫,,,
2013202,黑巫使徒,,,,,1,128,45,5200,,100,3080,2080,3080,2080,375,375,375,375,,,,,,,,,5000,201,,[8140],,,,0,,2013202,,,,黑巫使徒,,,
2013203,亡灵,,,,,2,128,45,60000,,100,4700,2600,4700,2600,375,375,375,375,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,2013203,420011,420012,,邪恶亡灵(boss),,,
2014201,希腊勇者,,,,,1,32,45,5500,,100,3130,2200,3130,2200,375,375,375,375,,,,,,,,,5000,101,,[8101],,,,0,,2014201,,,,希腊勇者,,,
2014202,黑巫使徒,,,,,1,128,45,5450,,100,3160,2180,3160,2180,375,375,375,375,,,,,,,,,5000,201,,[8140],,,,0,,2014202,,,,黑巫使徒,,,
2014203,帝王蛛,,,,,2,32,45,62000,,100,4800,2700,4800,2700,375,375,375,375,,,,,,,,,5000,101,,[8203],"{""8204"":1,""8205"":1}",[560100],,1,,2014203,,,,帝王蛛,,,
2015201,狼人,,,,,1,32,45,5700,,100,3240,2280,3240,2280,400,400,400,400,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2015201,420031,420022,,狼人,,,
2015202,邪恶巫师,,,,,1,128,45,5650,,100,3210,2250,3210,2250,400,400,400,400,,,,,,,,,5000,201,,[8104],,,,0,,2015202,,,,邪恶巫师,,,
2015203,远征军队长,,,,,2,32,45,64000,,100,4950,2700,4950,2700,400,400,400,400,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,2015203,,,,远征军队长(boss),,,
2016201,哥布林剑士,,,,,1,32,45,6000,,100,3290,2400,3290,2400,400,400,400,400,,,,,,,,,4300,102,,"[8163,8164]",,,,0,,2016201,420021,420022,,哥布林剑士,,,
2016202,炸弹哥布林,,,,,1,128,45,5900,,100,3290,2350,3290,2350,400,400,400,400,,,,,,,,,4300,201,,[8229],,,,0,,2016202,420021,420022,,炸弹哥布林,,,
2016203,芬里尔狼,,,,,3,32,45,66000,,100,5100,2900,5100,2900,400,400,400,400,,,,,,,,,4300,1001,,"[8102,8105]","{""8108"":1,""8107"":1,""8182"":1}",[560100],,2,[11],2016203,420031,420022,,芬里尔狼,15,30,
2017201,帝王蛛,,,,,1,32,45,6250,,100,3370,2500,3370,2500,400,400,400,400,,,,,,,,,5000,101,,[8203],,,,0,,2017201,,,,帝王蛛,,,
2017202,黑巫使徒,,,,,1,128,45,6200,,100,3400,2450,3400,2450,400,400,400,400,,,,,,,,,5000,201,,[8140],,,,0,,2017202,,,,黑巫使徒,,,
2017203,斯琳娜公主,,,,,2,128,45,68000,,100,5250,3000,5250,3000,400,400,400,400,,,,,,,,,5000,1006,,[8159],"{""8161"":1,""8162"":1,""8160"":1}",[560100],,1,,2017203,,,,斯琳娜公主(boss),15,30,
2018201,守墓者,,,,,1,32,45,6500,,100,3450,2600,3450,2600,425,425,425,425,,,,,,,,,5000,101,,[8131],,,,0,,2018201,,,,守墓者,,,
2018202,邪恶巫师,,,,,1,128,45,6400,,100,3450,2550,3450,2550,425,425,425,425,,,,,,,,,5000,201,,[8104],,,,0,,2018202,,,,邪恶巫师,,,
2018203,阿喀琉斯,,,,,2,32,35,70000,,100,5400,3100,5400,3100,425,425,425,425,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,2018203,,,,阿喀琉斯(boss),,,
2019201,狼人,,,,,1,32,45,6750,,100,3570,2680,3570,2680,425,425,425,425,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,2019201,420031,420022,,狼人,,,
2019202,哥布林,,,,,1,32,45,6800,,100,3540,2700,3540,2700,425,425,425,425,,,,,,,,,5000,101,,"[8163,8164]",,,,0,,2019202,420021,420022,,哥布林剑士,,,
2019203,黑巫族长,,,,,2,128,45,72000,,100,5550,3000,5550,3000,425,425,425,425,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,2019203,,,,黑巫族长,,,
2020201,守墓者,,,,,1,32,45,7050,,100,3630,2800,3630,2800,425,425,425,425,,,,,,,,,5000,101,,[8131],,,,0,,2020201,,,,守墓者,,,
2020202,黑巫使徒,,,,,1,128,45,7000,,100,3660,2780,3660,2780,425,425,425,425,,,,,,,,,5000,201,,[8140],,,,0,,2020202,,,,黑巫使徒,,,
2020203,丧尸傀儡,,,,,3,32,45,74000,,100,5700,3300,5700,3300,425,425,425,425,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,2,[11],2020203,,,,丧尸傀儡,15,30,
2021201,希腊勇者,,,,,1,32,45,7300,,100,3720,2900,3720,2900,450,450,450,450,,,,,,,,,5000,101,,[8101],,,,0,,2021201,,,,希腊勇者,,,
2021202,邪恶巫师,,,,,1,128,45,7200,,100,3720,2850,3720,2850,450,450,450,450,,,,,,,,,5000,201,,[8104],,,,0,,2021202,,,,邪恶巫师,,,
2021203,帕特洛克罗斯,,,,,2,32,45,76000,,100,5850,3400,5850,3400,450,450,450,450,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,2021203,,,,帕特洛克罗斯,,,
2022201,远征军守卫,,,,,1,32,45,7600,,100,3810,3000,3810,3000,450,450,450,450,,,,,,,,,5000,101,,[8173],,,,0,,2022201,,,,远征军守卫,,,
2022202,炸弹哥布林,,,,,1,128,45,7500,,100,3810,2950,3810,2950,450,450,450,450,,,,,,,,,4300,201,,[8229],,,,0,,2022202,420021,420022,,炸弹哥布林,,,
2022203,邪恶巫师头领,,,,,2,128,45,78000,,100,6000,3550,6000,3550,450,450,450,450,,,,,,,,,5000,201,,[8104],"{""8117"":1}",[560100],,1,,2022203,,,,邪恶巫师头领,,,
2023201,远征军守卫,,,,,1,32,45,7900,,100,3900,3100,3900,3100,475,475,475,475,,,,,,,,,5000,101,,[8173],,,,0,,2023201,,,,远征军守卫,,,
2023202,邪恶巫师,,,,,1,128,45,7800,,100,3900,3050,3900,3050,475,475,475,475,,,,,,,,,5000,201,,[8104],,,,0,,2023202,,,,邪恶巫师,,,
2023203,沙虫,,,,,2,128,45,80000,,100,6150,3700,6150,3700,475,475,475,475,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,2023203,,,,沙虫,,,
2024201,圣殿骑士,,,,,1,32,45,8200,,100,4000,3200,4000,3200,475,475,475,475,,,,,,,,,5000,101,,[8137],,,,0,,2024201,,,,圣殿骑士,,,
2024202,黑巫使徒,,,,,1,128,45,8150,,100,4030,3180,4030,3180,475,475,475,475,,,,,,,,,5000,201,,[8140],,,,0,,2024202,,,,黑巫使徒,,,
2024203,镰刀死神,,,,,2,128,45,82500,,100,6300,3750,6300,3750,475,475,475,475,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,2024203,,,,镰刀死神,,,
2025201,守墓者,,,,,1,32,45,8500,,100,4100,3350,4100,3350,500,500,500,500,,,,,,,,,5000,101,,[8131],,,,0,,2025201,,,,守墓者,,,
2025202,亡灵,,,,,1,32,45,8400,,100,4100,3300,4100,3300,500,500,500,500,,,,,,,,,5000,101,,[8126],,,,0,,2025202,420011,,,亡灵,,,
2025203,阿伽门农,,,,,3,32,45,85000,,100,6500,4000,6500,4000,500,500,500,500,,,,,,,,,5000,1010,,[8155],"{""8156"":1,""8158"":1,""8157"":1,""8013"":3}",[560100],,2,[11],2025203,,,,阿伽门农,15,30,
2025204,魔化阿伽门农,,,,,3,32,45,85000,,100,6700,4200,6700,4200,500,500,500,500,,,,,,,,,5000,1014,,[8155],"{""8156"":1,""8158"":1,""8157"":1}",[560100],,2,[11],2025204,,,,阿伽门农,15,30,
3001001,强盗,,,,,1,32,45,5100,,100,2800,1900,2800,1900,400,400,400,400,,,,,,,,,5000,101,,[8101],,,,0,,3001001,,,,希腊勇者,,,
3001002,邪恶巫师,,,,,1,128,45,5000,,100,2800,1850,2800,1850,400,400,400,400,,,,,,,,,4300,201,,[8104],,,,0,,3001002,,,,邪恶巫师,,,
3001003,亡灵,,,,,2,128,45,54000,,100,4400,2200,4400,2200,400,400,400,400,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,3001003,420011,420012,,邪恶亡灵(boss),,,
3002001,卫兵,,,,,1,32,45,5150,,100,2830,1950,2830,1950,400,400,400,400,,,,,,,,,5000,101,,[8173],,,,0,,3002001,,,,远征军守卫,,,
3002002,黑巫使徒,,,,,1,128,45,5100,,100,2850,1920,2850,1920,400,400,400,400,,,,,,,,,5000,201,,[8140],,,,0,,3002002,,,,黑巫使徒,,,
3002003,远征军队长,,,,,2,32,45,55000,,100,4500,2200,4500,2200,400,400,400,400,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,3002003,,,,远征军队长,,,
3003001,卫兵,,,,,1,32,46,5250,,100,2880,2030,2880,2030,410,410,410,410,,,,,,,,,5000,101,,[8173],,,,0,,3003001,,,,远征军守卫,,,
3003002,亡灵,,,,,1,128,46,5150,,100,2880,2000,2880,2000,410,410,410,410,,,,,,,,,5000,201,,[8126],,,,0,,3003002,420011,,,亡灵,,,
3003003,冰魔,,,,,2,128,46,58000,,100,4800,2500,4800,2500,410,410,410,410,,,,,,,,,4500,201,,[8251],"{""8252"":1,""8253"":1}",[560100],,1,"[6207,6208,6209]",3003003,,,,冰魔精英,,,
3004001,狼人,,,,,1,32,47,5500,,100,3020,2250,3020,2250,430,430,430,430,,,,,,,,,5000,101,,"[8102,8105]",,,,0,,3004001,420031,420022,,狼人,,,
3004002,亡灵,,,,,1,128,47,5400,,100,3000,2230,3000,2230,430,430,430,430,,,,,,,,,5000,201,,[8126],,,,0,,3004002,420011,,,亡灵,,,
3004003,炎魔,,,,,2,32,48,60000,,100,4800,2700,4800,2700,430,430,430,430,,,,,,,,,4500,101,,[8246],"{""8247"":1}",[560100],,1,"[6201,6202,6203]",3004003,,,,炎魔精英,,,
3005001,卫兵,,,,,1,32,47,5600,,100,3050,2320,3050,2320,430,430,430,430,,,,,,,,,5000,101,,[8173],,,,0,,3005001,,,,远征军守卫,,,
3005002,黑巫使徒,,,,,1,128,47,5550,,100,3080,2300,3080,2300,430,430,430,430,,,,,,,,,5000,201,,[8140],,,,0,,3005002,,,,黑巫使徒,,,
3005003,阿喀琉斯,,,,,2,32,47,61000,,100,4900,2750,4900,2750,430,430,430,430,,,,,,,,,5000,1004,,"[8121,8122]","{""8123"":1,""8124"":1,""8125"":1}",[560100],,1,,3005003,,,,阿喀琉斯(boss),,,
3006001,龙人,,,,,1,32,48,5800,,100,3120,2400,3120,2400,440,440,440,440,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3006001,,,,龙人小怪,,,
3006002,炸弹哥布林,,,,,1,128,48,5700,,100,3120,2350,3120,2350,440,440,440,440,,,,,,,,,4300,201,,[8229],,,,0,,3006002,420021,420022,,炸弹哥布林,,,
3006003,黑巫族长,,,,,2,128,47,64000,,100,5200,2800,5200,2800,440,440,440,440,,,,,,,,,5000,1008,,[8174],"{""8176"":1,""8177"":1,""8175"":1}",[560100],,1,,3006003,,,,黑巫族长,,,
3007001,卫兵,,,,,1,32,49,6300,,100,3300,2580,3300,2580,460,460,460,460,,,,,,,,,5000,101,,[8173],,,,0,,3007001,,,,远征军守卫,,,
3007002,邪恶巫师,,,,,1,128,49,6200,,100,3300,2550,3300,2550,460,460,460,460,,,,,,,,,4300,201,,[8104],,,,0,,3007002,,,,邪恶巫师,,,
3007003,沙虫,,,,,2,128,49,66000,,100,5200,3000,5200,3000,460,460,460,460,,,,,,,,,5000,1015,,[8225],"{""8228"":1,""8226"":1,""8227"":1}",[560100],,1,,3007003,,,,沙虫,,,
3008001,强盗,,,,,1,32,49,6500,,100,3360,2650,3360,2650,460,460,460,460,,,,,,,,,5000,101,,[8101],,,,0,,3008001,,,,希腊勇者,,,
3008002,亡灵,,,,,1,128,49,6400,,100,3360,2620,3360,2620,460,460,460,460,,,,,,,,,5000,201,,[8126],,,,0,,3008002,420011,,,亡灵,,,
3008003,蝎子,,,,,2,32,49,67000,,100,5300,3100,5300,3100,460,460,460,460,,,,,,,,,5000,101,,[8215],"{""8216"":1,""8217"":1}",[560100],,1,,3008003,,,,蝎子,20,30,
3009001,龙人,,,,,1,32,50,6800,,100,3430,2750,3430,2750,470,470,470,470,,,,,,,,,5000,101,,"[8133,8134]",,,,0,,3009001,,,,龙人小怪,,,
3009002,冰魔,,,,,1,128,50,6750,,100,3450,2720,3450,2720,470,470,470,470,,,,,,,,,4500,201,,[8251],,,,0,,3009002,,,,冰魔小怪,,,
3009003,丧尸傀儡,,,,,2,32,50,70000,,100,5600,3300,5600,3300,470,470,470,470,,,,,,,,,5000,101,,"[8221,8222]","{""8220"":1}",[560100],,1,,3009003,,,,丧尸傀儡,20,30,
3010001,帝王蛛,,,,,1,32,51,7700,,100,3750,3030,3750,3030,490,490,490,490,,,,,,,,,5000,101,,[8203],,,,0,,3010001,,,,帝王蛛,,,
3010002,炸弹哥布林,,,,,1,128,51,7600,,100,3750,3050,3750,3050,490,490,490,490,,,,,,,,,4300,201,,[8229],,,,0,,3010002,420021,420022,,炸弹哥布林,,,
3010003,帕特罗克罗斯,,,,,2,32,51,75000,,100,5900,3550,5900,3550,490,490,490,490,,,,,,,,,5000,1009,,"[8131,8183]","{""8179"":1,""8180"":1,""8178"":1}",[560100],,1,,3010003,,,,帕特洛克罗斯,,,
3011001,黑巫使徒,,,,,1,128,52,8250,,100,4000,3230,4000,3230,500,500,500,500,,,,,,,,,5000,201,,[8140],,,,0,,3011001,,,,黑巫使徒,,,
3011002,游侠,,,,,1,32,52,8300,,100,3980,3250,3980,3250,500,500,500,500,,,,,,,,,5000,101,,[8131],,,,0,,3011002,,,,守墓者,,,
3011003,美狄亚,,,,,3,32,52,82000,,100,6300,3900,6300,3900,500,500,500,500,,,,,,,,,4500,1017,,[8235],"{""8236"":1,""8237"":1,""8238"":1,""8014"":1}",[560100],,2,[11],3011003,,,,,20,30,
3011004,魔化美狄亚,,,,,3,32,52,82000,,100,6500,4100,6500,4100,500,500,500,500,,,,,,,,,4800,1018,,[8235],"{""8236"":1,""8237"":1,""8238"":1}",[560100],,2,[11],3011004,,,,,20,30,
3001101,强盗,,,,,1,32,46,5300,,100,2900,2080,2900,2080,410,410,410,410,,,,,,,,,5000,101,,[8101],,,,0,,3001101,,,,希腊勇者,,,
3001102,邪恶巫师,,,,,1,128,46,5200,,100,2900,2050,2900,2050,410,410,410,410,,,,,,,,,4300,201,,[8104],,,,0,,3001102,,,,邪恶巫师,,,
3001103,亡灵,,,,,2,128,46,57000,,100,4500,2400,4500,2400,410,410,410,410,,,,,,,,,5000,1005,,[8126],"{""8127"":1,""8128"":1,""8129"":1}",[560100],,1,,3001103,420011,420012,,邪恶亡灵(boss),,,
3002101,卫兵,,,,,1,32,46,5350,,100,2930,2150,2930,2150,420,420,420,420,,,,,,,,,5000,101,,[8173],,,,0,,3002101,,,,远征军守卫,,,
3002102,黑巫使徒,,,,,1,128,46,5300,,100,2950,2120,2950,2120,420,420,420,420,,,,,,,,,5000,201,,[8140],,,,0,,3002102,,,,黑巫使徒,,,
3002103,远征军队长,,,,,2,32,46,58000,,100,4600,2400,4600,2400,420,420,420,420,,,,,,,,,4000,101,,[8130],"{""8199"":1,""8198"":1,""8197"":1}",[560100],,1,,3002103,,,,远征军队长,,,
3003101,卫兵,,,,,1,32,47,5450,,100,2980,2230,2980,2230,420,420,420,420,,,,,,,,,5000,101,,[8173],,,,0,,3003101,,,,远征军守卫,,,
3003102,亡灵,,,,,1,128,47,5350,,100,2980,2200,2980,2200,420,420,420,420,,,,,,,,,5000,201,,[8126],,,,0,,3003102,420011,,,亡灵,,,
3003103,冰魔,,,,,2,128,47,61000,,100,4900,2700,4900,2700,420,420,420,420,,,,,,,,,4500,201,,[8251],"{""8252"":1,""8253"":1}",[560100],,1,"[6207,6208,6209]",3003103,,,,冰魔精英,,,
