id,story1,type1,obj1,story2,type2,obj2,story3,type3,obj3,story4,type4,obj4,story5,type5,obj5,story6,type6,obj6,story7,type7,obj7,story8,type8,obj8,story9,type9,obj9,story10,type10,obj10,story11,type11,obj11,story12,type12,obj12,endRow
104054,你目前可接通关精英虚空之门任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#104055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104056,你目前可接通关困难终结之地任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104057,你目前可接通关精英血池迷宫任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104058,你目前可接通关精英腐烂血池任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104059,你目前可接通关精英千重炼狱任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104060,你目前可接通关精英献祭之地任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104061,你目前可接通关精英恶魔之巢任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104062,你目前可接通关精英乱石战场任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104063,你目前可接通关精英辉煌战谷任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104064,你目前可接通关精英流放之漠任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104065,你目前可接通关精英诅咒之漠任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104066,你目前可接通关精英遗忘古城任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104067,你目前可接通关精英旧城遗迹任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104068,你目前可接通关精英终结之地任务。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104069,这是属于你的报酬。,2,100425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#开展莱斯博斯岛剧情,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107001,特洛伊一战将要平息，希腊人与特洛伊人重归于好，你作为这一场战争的主导者，功不可没。,2,100411,无辜的死者将由哈迪斯接管，你肩负消灭暗黑圣杯的重任，我很难过，没有力量可以跟随你继续战斗。,2,100411,到莱斯博斯岛吧，智慧女神雅典娜在梦中给予我神谕，让你到那儿寻找下一个圣杯的踪迹。,2,100411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107002,暗黑圣杯会产生情感，这是连命运女神也无法预料的事，即使海伦侥幸活下来，却永不能过正常人类的生活。,2,100320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107003,为了不再有绝望和悲伤，封印暗黑圣杯是我们唯一的征途，卡俄斯大人，我们没有动摇的权利。,2,100320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107005,是吗？你说我胡乱托梦给别人？哈……这是挺快的方式来通知你不是么。,2,100320,嗯~我喜欢这个宁静和煦的小镇，凡人的世界比冷冰的神域更为多彩，不过别以为石像们只是镇里的装饰。,2,100320,我能感受到石像中存在生命波动，显然是中了某种邪恶诅咒的人类，你可以尝试在镇子里打听一下。,2,100320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107006,外乡人，欢迎来到莱斯博斯，如果你提早两个月到来，热情的莱斯博斯女子会为你在篝火前跳支艳舞。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107007,现在岛上见鬼的一团糟，我可以告诉你发生了什么。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107009,在我与妹妹来到这个美丽的小岛时，发现森林外最深处的地穴迷宫中居住着可怕的牛头怪物。,2,100301,它叫米诺陶诺斯，传说中曾每月九年吃掉七对孩子的魔兽，忒休斯杀死了它，永久地封印在迷宫中。,2,100301,几个月前它莫名地复活了，全身萦绕着黑雾，变得比以往更为凶残与庞大，普通的兵器对付它简直不屑一提。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107010,它吞食外出的岛民，最后我的妹妹依利亚擅自闯入迷宫，希望通过献祭自己让米诺陶诺斯停止下来。,2,100301,依莉亚失踪几天后，米诺陶诺斯果真停止了攻击，岛上恢复了暂时的安宁，也许是依莉亚的牺牲换来了和平。,2,100301,然而，在米诺陶诺斯失去踪影后不久，新的怪物美杜莎再次袭击莱斯博斯岛。,2,100301,她拖着巨大的蛇尾，容貌妖异，率领魔物群侵扰岛民，拥有摄魂的美丽的双眼，令人着迷。,2,100301,最后……所有与她对视的人全都中了无法解除的诅咒，变为冰冷的石像，下一次袭击将是黎明破晓时刻。,2,100301,,,,,,,,,,,,,,,,,,,,,,
107011,听完这一切，你已做好了退却的打算了吧。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107013,即使你现在离开，我不会嘲讽你是懦夫，面对危险每个人都有自己的选择。,2,100301,我比你们更清楚暗黑力量的起源，是为了消灭它才来到莱斯博斯。（将特洛伊的事告诉给珀尔修斯）,3,,原来你是平息特洛伊战争的英雄，请原谅我之前的失敬。,2,100301,美杜莎的魔眼难以防不胜防，我们应该先找到抵御的办法，你可以询问女祭司伊芙琳关于诅咒的进展。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,
107014,噢，你是说美杜莎的诅咒吗？,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107015,来的正好呢，年轻人，你正好可以帮我几个小忙。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107017,如你所见，美杜莎诅咒的让一些岛民变为石像，虽然无法解咒，但我们必须想办法维持他们的生命。,2,100311,到精灵幻境去，采集解咒的药材精灵草吧。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107018,速度很快呢。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107020,精灵草只能维持石像岛民们心脏微弱跳动，如果需要维持呼吸还得在不沉之月采集月薇草。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107021,感谢你的帮助。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107023,希望这几个可怜人的精神不会迷失在噩梦中，到被称为月女神之梦的森林里采集梦幻石吧。,2,100311,这些石头可以保证他们得到月亮之神阿尔忒弥斯的保佑。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107024,嗯，做的不错，还不知道你的名字呢。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107026,什么？原来你是拯救了特洛伊的英雄吗？哈，抱歉呢，我以为你是珀尔修斯的部下。,2,100311,你肯定不会拒绝女士的请求吧？我需要将精灵幻境里一些死去时仍保持石像形态的可怜人带回来。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107027,它们将摆放在岛上的最中央，作为这次灾难的纪念物。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107029,要令美杜莎的眼瞳咒术对你失效的话，只能将月神之瞳的力量覆盖在你眼睛上。,2,100311,它由杀戮之月和创世之月两种晶体构成，杀戮之月在月光永不坠落的不沉之月中。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107030,赤红色的杀戮之光，果然是它。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107032,暗黑末世时阿尔忒弥斯为了保护这里，创造异世界月女神之梦，你可以进去寻找创世之月晶体。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107033,你手上捧着的正是柔和的创世之月光芒。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107035,美杜莎的鳞甲无坚不摧，只有雅典王忒休斯的断罪之剑才能对它造成伤害。,2,100311,这把剑在雅典后继之王克素托斯手里，我们需要设法得到它，幸运的是，克素托斯正在莱斯博斯岛。,2,100311,他希望为雅典寻找继承人，我的养子伊翁正好受到了他的青睐，成为有可能继承断罪之剑的人。,2,100311,然而伊翁现在有点小麻烦，他受到了部分人的妒忌与憎恨，阿波罗告梦给我，有人要毒杀他。,2,100311,你能帮我调查么？无论是为了杀死美杜莎还是对解救伊翁。,2,100311,在娜迦故乡里生长着几种可以制成毒药的植物，你为我采集一下。,2,100311,,,,,,,,,,,,,,,,,,,
107036,小心不要被药汁飞溅进眼睛，它们都是致死的毒药。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107038,阿波罗托付的梦里，杀死的伊翁的是致命毒酒，能无味融入酒中的只有胡蔓藤。,2,100311,你到葫蔓藤生长茂盛的落日原野中，试着查找一丝线索。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107039,是吗，你在落日原野中看到了其他人的脚印。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107041,我们难以判定谁是背后的凶手，你可以将葫蔓藤在城里售卖看看。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107042,善良的孩子，你手里的毒药可不是个好玩意。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107043,将它们送给我吧，怎样，这些毒药一不小心将会给你带来巨大痛苦，呵呵。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107045,考虑清楚了吗？如果你愿意，我可以给你一个满意的价格，孩子。,2,100310,（即使我现在抓他回去，也无法证明他需要毒药是为了毒杀伊翁。不如先配合一下他）,3,,果然是个乖孩子，舒开你紧皱的眉吧，如果你在阴冷沼泽中采来半枝莲，我制作让你得到令人快乐的药。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107046,不要用舌头去舔它，那味道可不好受。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107048,实不相瞒，我在研制一种可以无味融入酒中的毒药，去对付一个卑鄙无耻的家伙。,2,100310,他蛊惑雅典王克素托斯，离间小姐与克素托斯的感情，试图谋夺王位。,2,100310,你会帮我的，对吧，正直的孩子，我希望在他继任的盛宴中往酒里投下毒药。,2,100310,进娜迦故乡为我采集最后可以调配用的药材吧。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,
107049,将那些狼子野心的家伙都杀光。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107051,现在就等待在酒宴上下药的时机。,2,100310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107052,投毒的凶手是吉尔么？噢，他是克素托斯的妻子克瑞乌萨的仆人！,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107053,原来是克瑞乌萨的阴谋。你手里的就是他打算在宴会上投入酒里的毒药吗？,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107055,在落日原野有一块魔镜，它可以任意将你的过去重新映照出来。,2,100311,它矗立在落日原野的隐蔽处，找出魔镜并在克素托斯面前重现吉尔让你投毒的过程。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107056,镜子裂了……你对它做了什么？,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107058,你希望让它看到看你更遥远的过去吗？我敢肯定，你过去是个不凡的人物。,2,100311,魔镜承受不住你神秘的过去而碎裂，你失去的记忆只能靠自己去寻找。,2,100311,在阴冷沼泽中将魔镜复原吧，酒宴即将开始了。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107059,异乡的武神，我们在哪里见过吗？,2,100309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107061,你散发着我熟悉的气息，最后一位像你这样的武神是赫拉克勒斯，那么，你为何而来？,2,100309,你心爱的女人正要毒杀你初相认的儿子，你却浑然不知。（将魔镜展示给克素托斯）,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107062,……,2,100309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107063,难以置信，我的妻子克瑞乌萨竟然会做出这种蠢事。,2,100309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107065,……恐怕伊翁会无法饶恕他，你不是希望得到刺杀美杜莎的断罪之剑吗，我给你开一个条件。,2,100309,如果你可以化解我的儿子伊翁和妻子克瑞乌萨之间的怨恨，雅典的传承之剑将归你所有。,2,100309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107066,伊芙琳告诉了我一切。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107067,我从出生以来一直守护着阿波罗神庙，无父无母，唯一的渴望是找到离散的亲人。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107068,克素托斯收留了我，克瑞乌萨这个歹毒的女人却因为妒忌而想将我置于死地。,2,100306,你如果希望我原谅她，必须为我做两件事。,2,100306,第一，你前将阿波罗的小神像带回来，美杜莎袭击时它流失在沼泽中。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107069,果然是它。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107071,第二，到千尸魔沼那儿将太阳神圣火采集回来。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107072,果然是它，温暖的太阳神圣火世代守护着莱斯博斯岛。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107074,你的执着和诚意打动了我，你将她带到我身前道歉，也许我会考虑去宽恕。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107075,呵……我的计划被发现了吗？,2,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107076,雅典王继承的人的位置，怎会容忍一个外来的畜生染指。,2,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107078,很可惜呢，既然计划被揭破，只能等待下一个机会了，难道你们敢对我动手，卑贱的平民们。,2,100308,什么，你希望我向他屈膝道歉，哈哈哈，你在做梦呢……我绝不容许有杂种玷污了雅典王的血统。,2,100308,让他好好考虑，要么从克素托斯身边滚离，要么哪天莫名地死去。,2,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107079,无法解开这两人的心结吗？这是件令人棘手的事。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107080,这两天阿波罗托梦给我，令我得知他们之间令人震惊的真相。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107081,十多年前，我在阿波罗神庙门前发现了还是弃婴的伊翁，那是太阳神赐予我的礼物。,2,100311,他多年来渴望找到自己的父母，克素托斯将他认作儿子无疑是实现了伊翁多年的愿望。,2,100311,膝下无儿的克瑞乌萨认为伊翁的到来会让外来人抢夺雅典王位置，然而，几日前阿波罗在梦中向我降下神谕。,2,100311,克瑞乌萨少女时曾经与阿波罗生下一个孩子，她为了逃避父王的责罚而将婴孩抛弃在神庙外。,2,100311,相信你听明白了吧……我当年收养的孩子伊翁，他的母亲正是想要毒杀他的克瑞乌萨。,2,100311,这两人对相互的关系全然不知，一个因痛失儿子而下毒威胁丈夫的养子，一个因无知而不宽恕母亲。,2,100311,,,,,,,,,,,,,,,,,,,
107082,去揭开真相吧。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107083,至少我们不能让他们之间发生无可挽回的悲剧。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107085,我收养伊翁的时候，他的篮子里放置着绘画戈尔工的麻布、金龙项链、橄榄叶花环。,2,100311,米诺陶诺斯的袭击中， 这些东西流失在岛外各地，它们是让伊翁确信自己是克瑞乌萨儿子的证据。,2,100311,你替我取回来吧，绘画着戈尔工的麻布似乎在猛兽洞穴中。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107086,没错是这块老麻布，它绘制戈尔工的头和四周缠绕毒蛇，如同盾一样。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107088,第二件证据金龙项链在言灵山丘，你小心那儿怪物。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107089,项链上雕琢的是守护金羊毛的巨龙。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107091,第三件证据橄榄叶花环在千尸魔沼。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107092,可以了，这些都是为那孩子珍藏的宝物。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107094,你将它们带给伊翁吧，一切由他决定。,2,100311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107095,伊芙琳说这是我母亲遗弃我时留下的东西？,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107096,太好了，这可以成为我寻找母亲的线索。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107098,什么，你说克瑞乌萨可能是我母亲？！别开这种无聊的笑话，我的母亲可不是心如蛇蝎的女人。,2,100306,好吧，父王让我对你毫无保留地信任，你为我考问克瑞乌萨，看她能否正确猜出这些东西的名字。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107099,你来做什么？,2,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107100,考问我？你是怎样得知我曾经抛下过一个儿子的。,2,100308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107102,是神谕吗？如果你能为我找回他，我会给你极多的报酬。,2,100308,我遗留在孩子篮子里的物品有绘画戈尔工的麻布、金龙项链、橄榄叶花环。,2,100308,你猜的不错，而且，这些东西是属于伊翁的。,3,,什么！你的意思是伊翁是我的儿子……这是真的吗？,2,100308,我居然妒忌与毒杀的是自己的儿子……,2,100308,请你原谅我之前的冒昧无礼，但我该怎样得到他的宽恕呢……你能帮一帮我吗？,2,100308,,,,,,,,,,,,,,,,,,,
107103,或许你没察觉，我刚才正悄悄跟随在你身后，你与她的对话我听得一清二楚。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107104,我十几年的梦中常出现她的身影，她做的一切我都会原谅。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107106,你为我带一份礼物给她好吗？是生长在凶险的猛兽洞穴的百合花。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107107,谢谢你，热心人。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107109,这是父王让我交予你的断罪圣剑，忒休斯曾用它击穿了米诺陶诺斯的铠甲，相信对付美杜莎轻而易举。,2,100306,如果你想追踪美杜莎下落的话，去找曾与它交战的珀尔修斯吧。,2,100306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107110,结果如何？,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107111,你居然得到了雅典的圣剑。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107113,美杜莎深居在蛇穴中，我们分为两路，你从蛇穴外部开始搜索吧。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107114,也许我们可以再深入点看看。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107116,下一个探查点再蛇穴内部，你得注意别让烦人的虫子咬你。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107117,你注意到了吗，蛇穴内部的尽头有一个潮湿幽暗的通道。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107119,它连通莱斯博斯岛一个古老的祭坛，封印着哈迪斯留下的死者契约。,2,100301,如果无视它进入祭坛，灵魂会被冥王取走，我们得先在蛇穴中将让契约生效的血印破坏掉。,2,100301,回到蛇穴外部将象征冥王右手的血印破坏掉吧。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107120,做得好。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107122,在蛇穴内部将象征冥王左手的血印破坏。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107123,很好，我们出发吧。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107125,注意不要看她的眼睛，除非你需要体验变成石头的感觉。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107126,伟大的英雄，不知如何才表达我对你的谢意。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107128,依莉亚醒来后，迫不及待地想见你。,2,100301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107129,谢谢你呢。,2,100321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107130,我感觉你在我身边的时候，体内的暗黑力量就会缓解，你可以一直陪在我身边吗。,2,100321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107131,嘿，不觉得蛇妖的腰比我现在要细吗？,2,100321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#107132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107133,安宁之下常藏危机。,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107134,你现在可接通关困难蛇穴祭坛的任务,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107135,你现在可接通关精英精灵幻境,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107136,你现在可接通关精英不沉之月,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107137,你现在可接通关精英月女神之梦,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107138,你现在可接通关精英娜迦故乡,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107139,你现在可接通关精英落日原野,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107140,你现在可接通关精英阴冷沼泽,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107141,你现在可接通关精英言灵山丘,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107142,你现在可接通关精英千尸魔沼,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107143,你现在可接通关精英猛兽洞穴,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107144,你现在可接通关精英蛇穴外部,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107145,你现在可接通关精英蛇穴内部,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107146,你现在可接通关精英蛇穴祭坛,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107147,这是你的报酬。,2,100322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
