id,monster,reward_time,born_center,drop_id_com,pro_com,drop_id_elite,pro_elite,drop_id_boss,pro_boss,end
1012002,"[1012001,1012002,1012001,1012001,1012001,1012001,1012002]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":14.9,""z"":47,""r"":3}]",[3000010],3000,,,[3000020],10000,
1012003,"[1012002,1012001,1012001,1012002,1012001,1012001,1012001,1012001]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000020],10000,
1012004,"[1012002,1012001,1012001,1012002,1012001,1012001,1012001,1012001]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000020],10000,
1012005,"[1012001,1012002,1012002,1012001,1012001,1012001,1012001,1012001,1012003]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,,,[3000020],10000,
1012101,"[1012101,1012102,1012101,1012101,1012102,1012101,1012101]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":14.9,""z"":47,""r"":3}]",[3000010],3000,,,[3000050],10000,
1012102,"[1012101,1012102,1012101,1012101,1012102,1012101,1012101]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":14.9,""z"":47,""r"":3}]",[3000010],3000,,,[3000050],10000,
1012103,"[1012102,1012101,1012101,1012102,1012101,1012101,1012101,1012101]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000050],10000,
1012104,"[1012102,1012101,1012101,1012102,1012101,1012101,1012101,1012101]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000050],10000,
1012105,"[1012101,1012102,1012102,1012101,1012101,1012101,1012101,1012101,1012103]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,,,[3000050],10000,
1012201,"[1012201,1012202,1012201,1012201,1012201,1012201,1012202]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":14.9,""z"":47,""r"":3}]",[3000010],3000,,,[3000120],10000,
1012202,"[1012201,1012202,1012201,1012201,1012201,1012201,1012202]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":14.9,""z"":47,""r"":3}]",[3000010],3000,,,[3000120],10000,
1012203,"[1012202,1012201,1012201,1012202,1012201,1012201,1012201,1012201]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000120],10000,
1012204,"[1012202,1012201,1012201,1012202,1012201,1012201,1012201,1012201]",0,"[{""x"":61,""z"":45.6,""r"":4},{""x"":53,""z"":45.7,""r"":4},{""x"":49.5,""z"":38.7,""r"":4}]",[3000010],3000,,,[3000120],10000,
1012205,"[1012201,1012202,1012202,1012201,1012201,1012201,1012201,1012201,1012203]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,,,[3000120],10000,
1013001,"[1013001,1013001,1013001,1013001,1013002,1013002]",0,"[{""x"":29,""z"":47,""r"":3},{""x"":33,""z"":50,""r"":3}]",[3000010],3000,[3000020],10000,,,
1013002,"[1013001,1013001,1013001,1013001,1013002,1013002]",0,"[{""x"":41.5,""z"":51,""r"":3},{""x"":41,""z"":43,""r"":3}]",[3000010],3000,[3000020],10000,,,
1013003,"[1013001,1013001,1013001,1013001,1013001,1013002]",0,"[{""x"":64.5,""z"":87.5,""r"":3},{""x"":59,""z"":92.5,""r"":3},{""x"":67,""z"":93,""r"":3}]",[3000010],3000,[3000020],10000,,,
1013004,"[1013001,1013001,1013001,1013001,1013001,1013002]",0,"[{""x"":88,""z"":89,""r"":3},{""x"":85,""z"":85,""r"":3},{""x"":83,""z"":92,""r"":3}]",[3000010],3000,[3000020],10000,,,
1013005,"[1013001,1013001,1013001,1013002,1013002,1013003]",0,"[{""x"":66,""z"":68,""r"":3},{""x"":73,""z"":73,""r"":3},{""x"":63,""z"":78,""r"":3}]",[3000010],3000,[3000020],10000,,,
1013101,"[1013101,1013101,1013101,1013101,1013102,1013102]",0,"[{""x"":29,""z"":47,""r"":3},{""x"":33,""z"":50,""r"":3}]",[3000010],3000,[3000060],10000,,,
1013102,"[1013101,1013101,1013101,1013101,1013102,1013102]",0,"[{""x"":41.5,""z"":51,""r"":3},{""x"":41,""z"":43,""r"":3}]",[3000010],3000,[3000060],10000,,,
1013103,"[1013101,1013101,1013101,1013101,1013101,1013102]",0,"[{""x"":64.5,""z"":87.5,""r"":3},{""x"":59,""z"":92.5,""r"":3},{""x"":67,""z"":93,""r"":3}]",[3000010],3000,[3000060],10000,,,
1013104,"[1013101,1013101,1013101,1013101,1013101,1013102]",0,"[{""x"":88,""z"":89,""r"":3},{""x"":85,""z"":85,""r"":3},{""x"":83,""z"":92,""r"":3}]",[3000010],3000,[3000060],10000,,,
1013105,"[1013101,1013101,1013101,1013102,1013102,1013103]",0,"[{""x"":66,""z"":68,""r"":3},{""x"":73,""z"":73,""r"":3},{""x"":63,""z"":78,""r"":3}]",[3000010],3000,[3000060],10000,,,
1013201,"[1013201,1013201,1013201,1013201,1013202,1013202]",0,"[{""x"":29,""z"":47,""r"":3},{""x"":33,""z"":50,""r"":3}]",[3000010],3000,[3000150],10000,,,
1013202,"[1013201,1013201,1013201,1013201,1013202,1013202]",0,"[{""x"":41.5,""z"":51,""r"":3},{""x"":41,""z"":43,""r"":3}]",[3000010],3000,[3000150],10000,,,
1013203,"[1013201,1013201,1013201,1013201,1013201,1013202]",0,"[{""x"":64.5,""z"":87.5,""r"":3},{""x"":59,""z"":92.5,""r"":3},{""x"":67,""z"":93,""r"":3}]",[3000010],3000,[3000150],10000,,,
1013204,"[1013201,1013201,1013201,1013201,1013201,1013202]",0,"[{""x"":88,""z"":89,""r"":3},{""x"":85,""z"":85,""r"":3},{""x"":83,""z"":92,""r"":3}]",[3000010],3000,[3000150],10000,,,
1013205,"[1013201,1013201,1013201,1013202,1013202,1013203]",0,"[{""x"":66,""z"":68,""r"":3},{""x"":73,""z"":73,""r"":3},{""x"":63,""z"":78,""r"":3}]",[3000010],3000,[3000150],10000,,,
1014001,"[1014001,1014002,1014001,1014001,1014002,1014001,1014002]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000020],10000,
1014002,"[1014001,1014002,1014001,1014001,1014002,1014001,1014002]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000020],10000,
1014003,"[1014001,1014002,1014001,1014001,1014002,1014001,1014002,1014001,1014002]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000020],10000,
1014004,"[1014001,1014002,1014001,1014001,1014002,1014001,1014002,1014001,1014002]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000020],10000,
1014005,"[1014002,1014001,1014002,1014001,1014002,1014001,1014002,1014001,1014002,1014003]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000020],10000,
1014101,"[1014101,1014102,1014101,1014101,1014102,1014101,1014102]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000100],10000,
1014102,"[1014101,1014102,1014101,1014101,1014102,1014101,1014102]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000100],10000,
1014103,"[1014101,1014101,1014102,1014102,1014101,1014101,1014102,1014101,1014102]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000100],10000,
1014104,"[1014101,1014102,1014101,1014102,1014101,1014101,1014102,1014101,1014102]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000100],10000,
1014105,"[1014102,1014101,1014102,1014101,1014102,1014101,1014102,1014101,1014102,1014103]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000100],10000,
1014201,"[1014201,1014202,1014201,1014201,1014202,1014201,1014202]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000130],10000,
1014202,"[1014201,1014202,1014201,1014201,1014202,1014201,1014202]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000130],10000,
1014203,"[1014201,1014201,1014202,1014202,1014201,1014201,1014202,1014201,1014202]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,,,[3000130],10000,
1014204,"[1014201,1014202,1014201,1014202,1014201,1014201,1014202,1014201,1014202]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000130],10000,
1014205,"[1014202,1014201,1014202,1014201,1014202,1014201,1014202,1014201,1014202,1014203]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,,,[3000130],10000,
1015001,"[1015001,1015002,1015001,1015001,1015002,1015001,1015001,1015001]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,[3000020],10000,,,
1015002,"[1015002,1015001,1015001,1015001,1015001,1015002,1015001,1015001]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000020],10000,,,
1015003,"[1015001,1015002,1015001,1015001,1015001,1015002,1015001,1015001,1015001,1015001]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000020],10000,,,
1015004,"[1015001,1015002,1015001,1015002,1015001,1015001,1015001,1015001,1015001,1015001]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000020],10000,,,
1015005,"[1015001,1015002,1015001,1015001,1015001,1015003,1015001,1015001,1015001,1015001]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000020],10000,,,
1015101,"[1015101,1015102,1015101,1015101,1015102,1015101,1015101,1015101]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,[3000070],10000,,,
1015102,"[1015102,1015101,1015101,1015101,1015101,1015102,1015101,1015101]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000070],10000,,,
1015103,"[1015101,1015102,1015101,1015101,1015101,1015102,1015101,1015101,1015101,1015101]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000070],10000,,,
1015104,"[1015101,1015102,1015101,1015101,1015101,1015102,1015101,1015101,1015101,1015101]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000070],10000,,,
1015105,"[1015101,1015102,1015101,1015101,1015101,1015103,1015101,1015101,1015101,1015101]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000070],10000,,,
1015201,"[1015201,1015202,1015201,1015201,1015202,1015201,1015201,1015201]",0,"[{""x"":37,""z"":70.2,""r"":4},{""x"":38,""z"":63,""r"":4},{""x"":46.5,""z"":62.2,""r"":4}]",[3000010],3000,[3000120],10000,,,
1015202,"[1015202,1015201,1015201,1015201,1015201,1015202,1015201,1015201]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000120],10000,,,
1015203,"[1015201,1015202,1015201,1015201,1015201,1015202,1015201,1015201,1015201,1015201]",0,"[{""x"":19,""z"":85,""r"":4},{""x"":8.8,""z"":82.1,""r"":4},{""x"":16.3,""z"":77,""r"":4}]",[3000010],3000,[3000120],10000,,,
1015204,"[1015201,1015202,1015201,1015202,1015201,1015201,1015201,1015201,1015201,1015201]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000120],10000,,,
1015205,"[1015201,1015202,1015201,1015201,1015201,1015203,1015201,1015201,1015201,1015201]",0,"[{""x"":81.5,""z"":88.5,""r"":4},{""x"":84.7,""z"":77,""r"":4},{""x"":77.4,""z"":72.3,""r"":4}]",[3000010],3000,[3000120],10000,,,
1016001,"[1016001,1016001,1016001,1016001,1016002,1016002]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":47.9,""z"":11,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000020],10000,,,
1016002,"[1016001,1016001,1016001,1016001,1016002]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":66.5,""z"":10.9,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000020],10000,,,
1016003,"[1016001,1016001,1016001,1016001,1016002,1016002]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000020],10000,,,
1016004,"[1016001,1016001,1016001,1016001,1016002]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000020],10000,,,
1016005,"[1016001,1016001,1016001,1016002,1016002,1016002,1016003]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000020],10000,,,
1016101,"[1016101,1016101,1016101,1016101,1016102,1016102]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":47.9,""z"":11,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000080],10000,,,
1016102,"[1016101,1016101,1016101,1016101,1016102]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":66.5,""z"":10.9,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000080],10000,,,
1016103,"[1016101,1016101,1016101,1016101,1016102,1016102]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000080],10000,,,
1016104,"[1016101,1016101,1016101,1016101,1016102]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000080],10000,,,
1016105,"[1016101,1016101,1016101,1016102,1016102,1016102,1016103]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000080],10000,,,
1016201,"[1016201,1016201,1016201,1016201,1016202,1016202]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":47.9,""z"":11,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000140],10000,,,
1016202,"[1016201,1016201,1016201,1016201,1016202]",0,"[{""x"":50.1,""z"":20.5,""r"":4},{""x"":66.5,""z"":10.9,""r"":4},{""x"":54.8,""z"":10.3,""r"":4}]",[3000010],3000,[3000140],10000,,,
1016203,"[1016201,1016201,1016201,1016201,1016202,1016202]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000140],10000,,,
1016204,"[1016201,1016201,1016201,1016201,1016202]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000140],10000,,,
1016205,"[1016201,1016201,1016201,1016202,1016202,1016202,1016203]",0,"[{""x"":73.6,""z"":33.4,""r"":4},{""x"":77.3,""z"":43,""r"":4},{""x"":88.6,""z"":25.9,""r"":4},{""x"":88,""z"":44,""r"":4}]",[3000010],3000,[3000140],10000,,,
1017001,"[1017001,1017001,1017001,1017001,1017002,1017002]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":11.5,""z"":67.5,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000020],10000,
1017002,"[1017001,1017001,1017001,1017001,1017002,1017002]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":27.2,""z"":60,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000020],10000,
1017003,"[1017001,1017001,1017001,1017001,1017002,1017002]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":17,""z"":26.9,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000020],10000,
1017004,"[1017001,1017001,1017001,1017001,1017002,1017002]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":10.9,""z"":16.4,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000020],10000,
1017005,"[1017001,1017001,1017001,1017002,1017002,1017002,1017003]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,,,[3000020],10000,
1017101,"[1017101,1017101,1017101,1017101,1017102,1017102]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":11.5,""z"":67.5,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000090],10000,
1017102,"[1017101,1017101,1017101,1017101,1017102,1017102]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":27.2,""z"":60,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000090],10000,
1017103,"[1017101,1017101,1017101,1017101,1017102,1017102]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":17,""z"":26.9,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000090],10000,
1017104,"[1017101,1017101,1017101,1017101,1017102,1017102]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":10.9,""z"":16.4,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000090],10000,
1017105,"[1017101,1017101,1017101,1017102,1017102,1017102,1017103]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,,,[3000090],10000,
1017201,"[1017201,1017201,1017201,1017201,1017202,1017202]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":11.5,""z"":67.5,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000130],10000,
1017202,"[1017201,1017201,1017201,1017201,1017202,1017202]",0,"[{""x"":11.7,""z"":85,""r"":4},{""x"":27.2,""z"":60,""r"":4},{""x"":24,""z"":83,""r"":4}]",[3000010],3000,,,[3000130],10000,
1017203,"[1017201,1017201,1017201,1017201,1017202,1017202]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":17,""z"":26.9,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000130],10000,
1017204,"[1017201,1017201,1017201,1017201,1017202,1017202]",0,"[{""x"":8.5,""z"":32.7,""r"":4},{""x"":10.9,""z"":16.4,""r"":4},{""x"":11.7,""z"":8.1,""r"":4}]",[3000010],3000,,,[3000130],10000,
1017205,"[1017201,1017201,1017201,1017202,1017202,1017202,1017203]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,,,[3000130],10000,
1018001,"[1018001,1018001,1018001,1018001,1018002,1018002]",0,"[{""x"":50,""z"":36.5,""r"":4},{""x"":44,""z"":29.5,""r"":4},{""x"":39.5,""z"":23,""r"":4}]",[3000010],3000,[3000020],10000,,,
1018002,"[1018001,1018001,1018001,1018002,1018002,1018002]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,[3000020],10000,,,
1018003,"[1018001,1018001,1018001,1018001,1018002,1018002]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000020],10000,,,
1018004,"[1018001,1018001,1018001,1018002,1018002,1018002]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000020],10000,,,
1018005,"[1018001,1018001,1018001,1018002,1018002,1018003]",0,"[{""x"":94,""z"":66.5,""r"":4},{""x"":87,""z"":66.3,""r"":4},{""x"":93.4,""z"":52,""r"":4}]",[3000010],3000,[3000020],10000,,,
1018101,"[1018101,1018101,1018101,1018101,1018102,1018102]",0,"[{""x"":50,""z"":36.5,""r"":4},{""x"":44,""z"":29.5,""r"":4},{""x"":39.5,""z"":23,""r"":4}]",[3000010],3000,[3000100],10000,,,
1018102,"[1018101,1018101,1018101,1018102,1018102,1018102]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,[3000100],10000,,,
1018103,"[1018101,1018101,1018101,1018101,1018102,1018102]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000100],10000,,,
1018104,"[1018101,1018101,1018101,1018102,1018102,1018102]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000100],10000,,,
1018105,"[1018101,1018101,1018101,1018102,1018102,1018103]",0,"[{""x"":94,""z"":66.5,""r"":4},{""x"":87,""z"":66.3,""r"":4},{""x"":93.4,""z"":52,""r"":4}]",[3000010],3000,[3000100],10000,,,
1018201,"[1018201,1018201,1018201,1018201,1018202,1018202]",0,"[{""x"":50,""z"":36.5,""r"":4},{""x"":44,""z"":29.5,""r"":4},{""x"":39.5,""z"":23,""r"":4}]",[3000010],3000,[3000120],10000,,,
1018202,"[1018201,1018201,1018201,1018202,1018202,1018202]",0,"[{""x"":39.2,""z"":19.5,""r"":4},{""x"":47.5,""z"":23.5,""r"":4},{""x"":43,""z"":41.8,""r"":4}]",[3000010],3000,[3000120],10000,,,
1018203,"[1018201,1018201,1018201,1018201,1018202,1018202]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000120],10000,,,
1018204,"[1018201,1018201,1018201,1018202,1018202,1018202]",0,"[{""x"":75.3,""z"":19,""r"":4},{""x"":90,""z"":13.3,""r"":4},{""x"":85.3,""z"":6,""r"":4},{""x"":75,""z"":7.7,""r"":4}]",[3000010],3000,[3000120],10000,,,
1018205,"[1018201,1018201,1018201,1018202,1018202,1018203]",0,"[{""x"":94,""z"":66.5,""r"":4},{""x"":87,""z"":66.3,""r"":4},{""x"":93.4,""z"":52,""r"":4}]",[3000010],3000,[3000120],10000,,,
1019001,"[1019001,1019001,1019001,1019001,1019002,1019002]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":19.5,""z"":38.4,""r"":4}]",[3000010],3000,[3000020],10000,,,
1019002,"[1019001,1019001,1019001,1019001,1019002,1019002,1019002]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":19.5,""z"":38.4,""r"":4}]",[3000010],3000,[3000020],10000,,,
1019003,"[1019001,1019001,1019001,1019001,1019002,1019002]",0,"[{""x"":15.9,""z"":23.3,""r"":4},{""x"":22.2,""z"":12.7,""r"":4}]",[3000010],3000,[3000020],10000,,,
1019004,"[1019001,1019001,1019001,1019001,1019002,1019002,1019002]",0,"[{""x"":15.9,""z"":23.3,""r"":4},{""x"":22.2,""z"":12.7,""r"":4}]",[3000010],3000,[3000020],10000,,,
1019005,"[1019001,1019001,1019001,1019002,1019002,1019002,1019003]",0,"[{""x"":78,""z"":37.6,""r"":4},{""x"":89.6,""z"":34.5,""r"":4},{""x"":84.9,""z"":22.9,""r"":4}]",[3000010],3000,[3000020],10000,,,
1019101,"[1019101,1019101,1019101,1019101,1019102,1019102]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":19.5,""z"":38.4,""r"":4}]",[3000010],3000,[3000090],10000,,,
1019102,"[1019101,1019101,1019101,1019101,1019102,1019102,1019102]",0,"[{""x"":23.7,""z"":46,""r"":4},{""x"":16,""z"":55.6,""r"":4},{""x"":19.5,""z"":38.4,""r"":4}]",[3000010],3000,[3000090],10000,,,
1019103,"[1019101,1019101,1019101,1019101,1019102,1019102]",0,"[{""x"":15.9,""z"":23.3,""r"":4},{""x"":22.2,""z"":12.7,""r"":4}]",[3000010],3000,[3000090],10000,,,
