id,name,star,Lvl_limit,skill,skill1,merge_exp,hpmax,hpmax_step,mpmax,mpmax_step,spmax,spmax_step,patk,patk_step,pdef,pdef_step,matk,matk_step,mdef,mdef_step,crit,crit_step,parry,parry_step,weakdef,weakdef_step,weakatk,weakatk_step,hit,hit_step,dodge,dodge_step,natureatk,natureatk_step,naturedef,naturedef_step,holyatk,holyatk_step,holydef,holydef_step,darkatk,darkatk_step,darkdef,darkdef_step,head2d,image3d,t
800406,经验兽,4,100,0,0,106000,790,41.72,100,1,300,0,111,5.85,90,4.78,111,5.85,88,4.68,46,2.46,47,2.51,46,2.46,46,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800407,经验兽,4,115,0,0,112000,922,41.72,100,1,300,0,129,5.85,105,4.78,129,5.85,103,4.68,54,2.46,55,2.51,54,2.46,54,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800408,经验兽,4,130,0,0,118000,1054,41.72,100,1,300,0,148,5.85,120,4.78,148,5.85,118,4.68,62,2.46,63,2.51,62,2.46,62,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800409,经验兽,4,140,0,0,124000,1186,41.72,100,1,300,0,166,5.85,136,4.78,166,5.85,133,4.68,70,2.46,71,2.51,70,2.46,70,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800410,经验兽,4,150,0,0,130000,1317,41.72,100,1,300,0,185,5.85,151,4.78,185,5.85,148,4.68,77,2.46,79,2.51,77,2.46,77,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800501,经验兽,5,20,0,0,150000,155,48.93,100,1,300,0,21,6.52,16,5.22,21,6.52,16,5.22,8,2.74,8,2.74,8,2.74,8,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800502,经验兽,5,40,0,0,160000,311,48.93,100,1,300,0,41,6.52,33,5.22,41,6.52,33,5.22,17,2.74,17,2.74,17,2.74,17,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800503,经验兽,5,55,0,0,170000,467,48.93,100,1,300,0,62,6.52,50,5.22,62,6.52,50,5.22,26,2.74,26,2.74,26,2.74,26,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800504,经验兽,5,70,0,0,180000,623,48.93,100,1,300,0,83,6.52,66,5.22,83,6.52,66,5.22,35,2.74,35,2.74,35,2.74,35,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800505,经验兽,5,85,0,0,190000,778,48.93,100,1,300,0,104,6.52,83,5.22,104,6.52,83,5.22,43,2.74,43,2.74,43,2.74,43,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800506,经验兽,5,100,0,0,200000,934,48.93,100,1,300,0,124,6.52,99,5.22,124,6.52,99,5.22,52,2.74,52,2.74,52,2.74,52,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800507,经验兽,5,115,0,0,210000,1090,48.93,100,1,300,0,145,6.52,116,5.22,145,6.52,116,5.22,61,2.74,61,2.74,61,2.74,61,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800508,经验兽,5,130,0,0,222000,1245,48.93,100,1,300,0,166,6.52,133,5.22,166,6.52,133,5.22,69,2.74,69,2.74,69,2.74,69,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800509,经验兽,5,140,0,0,235000,1401,48.93,100,1,300,0,187,6.52,149,5.22,187,6.52,149,5.22,78,2.74,78,2.74,78,2.74,78,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
800510,经验兽,5,150,0,0,250000,1557,48.93,100,1,300,0,207,6.52,166,5.22,207,6.52,166,5.22,87,2.74,87,2.74,87,2.74,87,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
